SK_ID_CURR,TARGET
101440,0.09161461578235232
101448,0.09507097994165094
101449,0.07985483516461513
101465,0.07580329546110771
101467,0.06605088216865979
101472,0.1470285512388136
101478,0.08041520275221403
101497,0.08472821055468174
101504,0.06458279545356026
101547,0.08596212803680243
101548,0.10034209614320341
101555,0.07559559617145487
101570,0.09253191541572028
101572,0.07042053809183188
101578,0.07814501045221232
101580,0.10305693443213683
101588,0.09972454611604342
101602,0.07756004858257431
101610,0.10215052768655773
101614,0.1171122646346629
101616,0.09655276252154932
101643,0.09230293852022363
101644,0.09720392170050235
101649,0.08676295551470628
101650,0.10121278569942459
101665,0.06121208602950379
101667,0.12991626904580755
101669,0.05752444682155493
101674,0.1338093052574649
101675,0.08503792386196955
101678,0.10503892932241564
101682,0.08020617873062252
101686,0.09367536577004752
101697,0.12863071227046494
101700,0.09284068551754196
101711,0.06729681832219991
101714,0.05080583009048295
101715,0.10639287177796623
101728,0.09453383029893195
101732,0.07167396091589542
101757,0.08982194032625482
101758,0.1021604871289375
101759,0.10332324690632316
101762,0.05048136047730654
101764,0.07314549836923198
101780,0.1162920084758254
101784,0.08773853384263819
101789,0.07161647984658749
101816,0.0820321060790894
101819,0.05886987502792233
101827,0.043593853829173204
101863,0.08320482834211256
101867,0.1018871885952001
101870,0.07286242833501133
101873,0.10268604174661367
101878,0.0946208658478616
101879,0.05546307945088567
101880,0.0713592734216366
101887,0.1101080526685664
101897,0.06297367732773473
101901,0.06369490671146766
101903,0.1490737118230769
101920,0.06964216995217978
101921,0.08281902673072317
101922,0.08006943430910897
101961,0.15337247773757173
101962,0.07878041035563646
101971,0.07272347554030881
101976,0.122992558004781
102002,0.10054223416461305
102005,0.06705013429491687
102007,0.1386444095378664
102017,0.07006540443475144
102019,0.12015533381888302
102029,0.06012231840505368
102051,0.09234295413187475
102052,0.06667859444747681
102054,0.07920550658542948
102062,0.11321924394802758
102067,0.09825711941359681
102068,0.09283717091132337
102070,0.0713034078608804
102090,0.07484996375322943
102092,0.14017820471897485
102099,0.1288943902196713
102100,0.052013899769198284
102112,0.10151791313697534
102113,0.09838669651406531
102122,0.10112303574309536
102123,0.0739773051788486
102125,0.068221890779059
102126,0.10590494527851196
102146,0.09404676606589989
102147,0.10294706273733628
102151,0.08574681587977294
102158,0.09187845223682264
102159,0.07514741019237353
102162,0.0708211036320061
102165,0.08010294896078456
102166,0.09979674492993548
102174,0.06659580134981054
102193,0.13331349644400067
102198,0.08604432629924766
102205,0.10364633864829677
102206,0.09662809482927065
102218,0.08892408760433267
102221,0.09469234158585926
102230,0.08575296855530563
102238,0.08722923198438236
102248,0.06409424485663005
102252,0.10357999673137634
102259,0.06481367780762809
102262,0.10012588698830024
102273,0.06953038498327589
102286,0.08925598932341097
102293,0.08093516324070162
102294,0.058863480450259596
102296,0.07196763029236193
102298,0.10581449213062229
102303,0.07457917663987079
102309,0.09191833722641271
102315,0.06724843778373071
102340,0.07589076281374924
102342,0.06710907415946894
102344,0.08387907881595287
102346,0.1096970699290888
102347,0.06419453864254043
102374,0.10735532880103714
102380,0.10326215115721252
102387,0.08228529530639571
102393,0.07553438874482128
102403,0.08231505385554361
102413,0.08862534118816191
102414,0.06629842254423364
102415,0.07874218371574393
102416,0.08309056887067118
102439,0.0887446892761481
102441,0.08318652117261262
102443,0.07745840012926734
102444,0.10017198835127404
102445,0.14366751627426239
102448,0.07040242549428462
102449,0.09109741911073863
102450,0.13216269050662383
102456,0.07400147094336004
102458,0.09463949066110691
102459,0.07763219766481393
102465,0.05314764465678002
102470,0.1292354838597175
102471,0.06270719926269441
102475,0.1155132403447082
102476,0.1081582008429744
102506,0.06986707951159002
102509,0.06859547596517536
102519,0.08168676521977236
102522,0.07301512264180224
102545,0.07053881706486775
102549,0.12093648138350023
102562,0.06685411799976898
102563,0.07905049899406322
102568,0.10156963545310099
102582,0.11159291341848965
102592,0.05686062375795127
102597,0.08191071932165107
102605,0.09837308469011899
102614,0.09193756651100865
102617,0.0932086427592169
102634,0.06432513984439815
102652,0.06269731907994593
102655,0.04587062609025408
102671,0.05739002449323187
102694,0.07757166598078043
102701,0.10109617315132303
102703,0.04887155445697049
102704,0.06735760672310956
102713,0.042042130408761876
102720,0.09054253977584849
102731,0.07238134215165465
102733,0.07557188764964468
102749,0.10596505968008489
102755,0.0690600013433021
102763,0.07815647659757616
102770,0.10500038366380461
102772,0.09236972251350997
102799,0.09172864226445378
102838,0.08503616742356476
102854,0.07707068581097197
102862,0.12097025758538288
102863,0.09061210459272473
102867,0.07041831683598868
102868,0.06861251151597465
102878,0.08837566201992884
102887,0.08725919247497989
102898,0.10778025555043907
102904,0.08165214735146381
102912,0.1285299912154128
102919,0.0627757283825799
102927,0.07425358561487053
102932,0.09563832964168503
102933,0.13680917652735733
102935,0.0562520029758591
102958,0.09806509758629961
102969,0.09543803409007434
102971,0.07393994087811014
102975,0.06661637369145836
102979,0.10170182295754437
102982,0.05947902855460296
102987,0.1217222726687551
102989,0.08299039368514917
102995,0.08627741129351699
102996,0.08698854034685692
103000,0.056484695941275066
103001,0.1048846935381679
103004,0.07966773138365264
103010,0.083036544847139
103025,0.10538782255491008
103029,0.09933472654839277
103046,0.09331081923008795
103056,0.07875377260423864
103062,0.07845739932073499
103078,0.10320293369113707
103083,0.059005442053030634
103092,0.08799975185786532
103096,0.08216002315853058
103097,0.11794269846572654
103102,0.12652721054297858
103112,0.08908045982423418
103132,0.057079594762277135
103144,0.08594249935324906
103145,0.08053695627993852
103146,0.0676776701057706
103147,0.10786574784611581
103158,0.07723811606545625
103171,0.11038692497844485
103173,0.06148934095306708
103184,0.09293619982012269
103195,0.0982054658920841
103196,0.06069598465671538
103206,0.07460204399247279
103230,0.08525095678251485
103231,0.10639885569016633
103232,0.09087318337429383
103239,0.12440733786643471
103240,0.08272354456614257
103243,0.06837233332339664
103252,0.09779028315083083
103258,0.07610042948663562
103259,0.09988203197754317
103279,0.07055949117307177
103280,0.05279103472265093
103286,0.08335814207610065
103287,0.12284864936840718
103290,0.08897866311091335
103298,0.09136590008954647
103315,0.04880502883128639
103319,0.07657615270066784
103334,0.11258192678540524
103336,0.11380177509928907
103345,0.08683937812665767
103368,0.07651773992923
103371,0.10512056085607553
103377,0.0715604789611362
103398,0.06103038018234434
103404,0.06060078251822239
103408,0.107116002005623
103410,0.07632923645816682
103418,0.0729923859487318
103420,0.11458063446604848
103432,0.10313850288148366
103433,0.07031519971955624
103436,0.06415979976569842
103440,0.08347147994376028
103453,0.07787948970407375
103459,0.1050784375950551
103460,0.08075649570098224
103461,0.0631990951267797
103462,0.09080286327859766
103473,0.09539329420685526
103474,0.05223652736725936
103475,0.1129917837373505
103478,0.10908586197254037
103480,0.09614080346166305
103484,0.06356780252429739
103494,0.0893865976630562
103513,0.1065682383220735
103515,0.0855900162811142
103516,0.15422863804152237
103525,0.1102341578946449
103541,0.11544821514941118
103544,0.07122241938646531
103562,0.11673277301520654
103570,0.15690564267007548
103572,0.12440957240106487
103574,0.06861542260789356
103575,0.09251371518338204
103591,0.1071845468471133
103594,0.07173138429235348
103609,0.06432927817921855
103613,0.0670754334969801
103614,0.08026931291406672
103615,0.06069873744035706
103624,0.11000882917767135
103625,0.1298808014058324
103628,0.1353042314525669
103629,0.0667176977656052
103647,0.07706363277553807
103648,0.09358891730621662
103651,0.07345845063736121
103658,0.057223854510872356
103668,0.07642261448224044
103669,0.0759826785253431
103676,0.07994357890620528
103682,0.07661131358719937
103683,0.05857565224304801
103689,0.06647994889299323
103725,0.04925841822681119
103733,0.097026161769907
103744,0.04959806271879676
103762,0.10262664252751873
103771,0.12390605536406155
103773,0.06265341336743642
103783,0.10403710857334522
103784,0.09776802761923993
103808,0.06520887955209173
103812,0.06779023981277155
103813,0.08744953220299419
103814,0.08778164244827502
103818,0.1346745722133066
103824,0.08403041743416129
103828,0.05347967398743748
103830,0.08511202061840467
103840,0.06364332093000893
103842,0.11042602303530603
103847,0.11666174294735829
103848,0.09418057124195664
103851,0.0578998531615796
103854,0.11547290940271722
103857,0.18227333995051004
103861,0.05756583433127462
103862,0.08375629402969476
103865,0.09576757700958792
103870,0.052685990486834
103876,0.09632174234140087
103891,0.14338105911824195
103908,0.06776208315518205
103914,0.08459939667079198
103918,0.09526979427418567
103940,0.10035899339035172
103963,0.12806441234445198
103966,0.0991593933570562
103971,0.11928571641941516
103980,0.1100364288710578
103984,0.07805671593003756
103985,0.0856300607144437
103998,0.1256016806926636
104019,0.07636631109198055
104026,0.08856929507539281
104035,0.12295061117902657
104044,0.07587071838813846
104045,0.08465950865816943
104047,0.11229702688270346
104051,0.0643065363802769
104058,0.07776389849511728
104063,0.06847183204695118
104066,0.09122415409788312
104087,0.050667213113103536
104089,0.07548622320254232
104095,0.07992349362604778
104098,0.11483493870933503
104104,0.05592033803218906
104110,0.08900968967053617
104120,0.08351130154768742
104122,0.05833699340471939
104131,0.08344612054473653
104132,0.09225615770565476
104135,0.057072310194192434
104136,0.08364598389036344
104149,0.0733214018936683
104150,0.08382072077399337
104156,0.09115031900526413
104165,0.0903352716287884
104175,0.07565751716522166
104179,0.10432017042586487
104184,0.09271183714331917
104206,0.06513997495390425
104216,0.10255926323950663
104230,0.14882270937028208
104257,0.05776960449468242
104272,0.0518674165430155
104273,0.08839617141132557
104278,0.050216943808874245
104294,0.10126299303424822
104295,0.07453535163995358
104297,0.06541561319671604
104298,0.09520460937603233
104308,0.09998227053759147
104318,0.08068150612706314
104319,0.06235206187061273
104320,0.10474320662080552
104327,0.09970423353083255
104334,0.08807496458789925
104344,0.10563502203851191
104350,0.06754505803020146
104351,0.09696731541398564
104354,0.10624216661204333
104369,0.13104984137415263
104376,0.08847346396895345
104381,0.08393802331931675
104384,0.09614919517348595
104391,0.056020993797542946
104394,0.09186702407480761
104398,0.11934216052482605
104402,0.0742332421736043
104408,0.08719792787775527
104409,0.052724765086033104
104410,0.12417642520637548
104412,0.07973492543252542
104417,0.11513535455105751
104424,0.0887053569210035
104426,0.06591503648475483
104435,0.08362121315050716
104445,0.07050149201434314
104458,0.05781991952915425
104460,0.08608319162766807
104466,0.07536112439658153
104472,0.10431644865902027
104473,0.11572844978323533
104479,0.05410581439178632
104480,0.07741381637962413
104482,0.11624642538481189
104499,0.056451377704386387
104501,0.05135378075433408
104502,0.068798360966516
104506,0.0870077546967699
104510,0.06068264537919035
104512,0.05624998744470274
104520,0.13144397207928513
104528,0.1034818016275348
104529,0.09461993167586284
104541,0.1005086227719916
104578,0.059451990740443134
104584,0.08378327754365948
104588,0.10384316608879403
104602,0.0742035214509046
104610,0.05940026637588371
104611,0.08971097423014449
104618,0.11594369601343542
104620,0.07844529174983726
104622,0.05606565627495362
104624,0.07032202377544751
104625,0.09627192228702913
104634,0.1266343251074371
104639,0.10188528206399901
104646,0.07770598673695932
104647,0.06616403208276168
104652,0.05390360447116024
104670,0.087416245719495
104677,0.072799912105272
104685,0.11926909188761828
104691,0.09486966793659289
104696,0.07792446176349209
104699,0.061017769584887194
104712,0.11439898405845716
104714,0.07852127577233219
104717,0.08053039623971767
104718,0.0765957122088163
104740,0.06688902370778892
104741,0.09707262072540437
104743,0.04421877495621356
104744,0.0924124963752203
104747,0.10217567241016615
104767,0.0841423046071495
104772,0.20172405423620585
104776,0.1303461764408082
104779,0.06500025796348
104814,0.08373053918317151
104815,0.07743328926090372
104830,0.09691718729186756
104831,0.12038151706010185
104833,0.11174240654676358
104839,0.07348599383960595
104840,0.09104519275250637
104860,0.08351543163612202
104861,0.0601789196096631
104866,0.08539669135607787
104870,0.07071049287443301
104877,0.09383968426794735
104878,0.057773415669492255
104879,0.0753097402704499
104880,0.08997681511888307
104899,0.08153202602533265
104906,0.05663478233884951
104907,0.11301926812793632
104913,0.09220400361918307
104916,0.11437898406124748
104921,0.09454126870023756
104930,0.07543453541419012
104931,0.09350301223255102
104936,0.0999930143510703
104937,0.07660072706931798
104942,0.07928592607243942
104943,0.07580628104298318
104969,0.1049483307550431
104972,0.14101467973196832
104988,0.0912830118610869
105013,0.10315126896154199
105015,0.08948053007220234
105019,0.06987000671430475
105027,0.09566056378963254
105030,0.10195297124315707
105035,0.15871829273888569
105041,0.06461983377298461
105051,0.1365090852875027
105056,0.0733182004517855
105067,0.16974728278063383
105071,0.09820838729424179
105072,0.062039573270372156
105074,0.1342624112154261
105091,0.10681060576022955
105101,0.07203601186392242
105103,0.0861619656067182
105134,0.09403030383268299
105139,0.0873498118800183
105142,0.13559857787031426
105146,0.08273364314963161
105163,0.08007765810178084
105168,0.10715726261756872
105172,0.05486679464664445
105176,0.1275500838344891
105195,0.08396481420500905
105196,0.12697356459841364
105197,0.0594278280800295
105203,0.08539380746088325
105223,0.08201102666773999
105227,0.09146940549760406
105228,0.05984710491185458
105230,0.11496558098189211
105231,0.13917400374710814
105239,0.07783078234996724
105242,0.11416857095991048
105244,0.08753985007555393
105245,0.10862403103417226
105248,0.049740885495982774
105249,0.07623275231008753
105266,0.12539213770835794
105271,0.1319945495899067
105276,0.10180600905802384
105282,0.10059487214503421
105292,0.0855792406773825
105297,0.04666759780287151
105332,0.11391535205638209
105333,0.07605868592330571
105343,0.060446630012562515
105344,0.05535221708097964
105345,0.0991378577435531
105357,0.08627834094547185
105359,0.08575159228072443
105366,0.07251396722966225
105367,0.10104554056947194
105370,0.045751561411837706
105377,0.08666575893146776
105390,0.09142160514346381
105399,0.06556496350710911
105403,0.0763557388517729
105404,0.08247134780031899
105414,0.06592803610922658
105417,0.08233468828176739
105425,0.12004448938241397
105452,0.06525497628164277
105454,0.11171473617612931
105456,0.1232795042046449
105470,0.09096268421485025
105471,0.053289825856784004
105483,0.08522662887124419
105493,0.10583365777124117
105508,0.1207859953977062
105514,0.09840546689293839
105515,0.05381159904578725
105528,0.1280490802695584
105529,0.06647661278286297
105531,0.06442991304896305
105532,0.0692629881446052
105558,0.05456050389574698
105574,0.08399255431895551
105578,0.056176602339621226
105584,0.14118344354088838
105595,0.10097668886931978
105617,0.10381546694742967
105618,0.07845039832284731
105621,0.07281311642292772
105625,0.07074428122877477
105629,0.07962781751537222
105630,0.059584219904638004
105634,0.06803731948045527
105635,0.09318936777943335
105641,0.08268075589438179
105647,0.10991970767805627
105648,0.07801208825680296
105655,0.06773711360323899
105657,0.06265297055945176
105672,0.11395638975907747
105678,0.08858957616440381
105682,0.07419048591469737
105691,0.08938126104911716
105692,0.07815592799767286
105706,0.11354510631489365
105712,0.11014261073306915
105720,0.08609168154967506
105734,0.07138207687948177
105735,0.08649843635079489
105736,0.08870745767760328
105737,0.05099550032943057
105738,0.12298011517694944
105740,0.11914378105164734
105744,0.06718995450420467
105747,0.1080776266909911
105749,0.10049840832367245
105754,0.08661179282053015
105758,0.06705102601919762
105760,0.07382320279671849
105767,0.08456968499708296
105784,0.11622767159334216
105791,0.08602549880579767
105802,0.0820711714172883
105807,0.11857040402951864
105809,0.07322734235919046
105816,0.08233541187279156
105817,0.055121791192697854
105824,0.11023193750876178
105832,0.10015314574626437
105856,0.08200841603380953
105865,0.07379500714963302
105899,0.07042229596698545
105906,0.04641453582309122
105916,0.08530204759076952
105923,0.09695723490178319
105937,0.0969924389191278
105965,0.06235664248017728
105966,0.08363823256068574
105968,0.07033232648825172
105973,0.0755440551961299
105976,0.10056929699514595
105978,0.06180847394855839
105979,0.06772288208843384
105991,0.09600992782402765
105998,0.07672492336902632
105999,0.08843819724953753
106000,0.0961562325249069
106001,0.08920085504418064
106010,0.07740358289119943
106011,0.09811420791303506
106013,0.10549181877180328
106015,0.08514080014237782
106026,0.06370536326110099
106032,0.06677693262750586
106035,0.08507645052885704
106040,0.07814859603973698
106041,0.11965255742050346
106044,0.05153359970373679
106053,0.0972748585476147
106054,0.06112564267893589
106065,0.11305478043288872
106081,0.06697013568400816
106083,0.0887042087887278
106087,0.0891177250146206
106090,0.08799467859327702
106101,0.047973328618434764
106102,0.1156909115974453
106109,0.07572657780949152
106116,0.06139171560260994
106150,0.06335731963217393
106155,0.17758099345628436
106166,0.08934978984374504
106176,0.08051906824605508
106189,0.0645031342636851
106199,0.11003423301497152
106205,0.09983794891491558
106206,0.08656646309225975
106211,0.08243374201902574
106214,0.059168168947045074
106216,0.06932240075838048
106217,0.09423191826656076
106225,0.07457287650560113
106249,0.0629797657049111
106256,0.08277321531442516
106258,0.07043985266527215
106261,0.08721819404700965
106262,0.10408914096870725
106264,0.049339797070726235
106271,0.08791651522591942
106276,0.08035022168076049
106277,0.08587972191710964
106286,0.10152777493919907
106293,0.05976581024161033
106295,0.07276223958207488
106296,0.0895310792470224
106297,0.11572198134518936
106298,0.08335144510471508
106311,0.0646738800976695
106314,0.11501428851082698
106320,0.10288281301004472
106334,0.09204820091208223
106346,0.07201158969886441
106347,0.06998700452043441
106349,0.08208645494660285
106354,0.0965351000852246
106360,0.06268138430170991
106373,0.07468206440248018
106377,0.06944073952957451
106386,0.10220191748872537
106387,0.09999236252209999
106391,0.052839472763438984
106401,0.11964921041555089
106411,0.11563254274509562
106413,0.1147950653145777
106426,0.09222863692243749
106427,0.0638122386085576
106428,0.1170464760612027
106434,0.09784293344078383
106438,0.08437858697991502
106440,0.09808872956307647
106441,0.059997429855231384
106452,0.11564310885177705
106453,0.08228040173373218
106454,0.09841080749105838
106457,0.08553358837877865
106484,0.06825743157532745
106488,0.14490819994240192
106491,0.08296017875775798
106514,0.08076365994797045
106527,0.08083522614487076
106528,0.07063593815608388
106529,0.05772972694454155
106534,0.11804525738311182
106550,0.10281185914910981
106577,0.0790830937849614
106585,0.12910249507345942
106590,0.06444213815647747
106607,0.07631480730891224
106610,0.10054074471170225
106611,0.0878540827516972
106612,0.12664162869317688
106624,0.058869981084011265
106631,0.061504171689236976
106647,0.16180170248178197
106660,0.11232191301797159
106674,0.09105997696216038
106687,0.0666487655149199
106712,0.10038392136094497
106713,0.08572623971875738
106717,0.06731921405216001
106720,0.08856329567813437
106721,0.0871894684122703
106724,0.0746676946514418
106735,0.09585460001398237
106739,0.0906614075303728
106740,0.08000812329345622
106754,0.06514636847717821
106760,0.1618175552066714
106761,0.09549859172425862
106784,0.11222130641930016
106787,0.08496014692818651
106797,0.06460733883021601
106798,0.07440387476485288
106802,0.11831792906740152
106803,0.09400321931789896
106804,0.14202950223787017
106805,0.07173605479917876
106810,0.11332914945144221
106812,0.09258428479891101
106813,0.06718242753187992
106817,0.06516306051157883
106822,0.11324141297005974
106823,0.08579308360252835
106827,0.057991403289671964
106841,0.072157711650452
106851,0.09511706389460108
106852,0.09543169668499762
106853,0.14292919474231638
106854,0.1553883213584203
106861,0.1020997985807874
106873,0.11752880109731777
106877,0.06777741835684463
106878,0.0827896982914679
106881,0.10234875762702422
106900,0.08649683466407847
106906,0.06523995329549696
106907,0.07859303434383474
106914,0.08017619538882999
106916,0.09764740482641657
106924,0.07206792626690532
106931,0.06811784351722891
106936,0.11036060028976487
106937,0.08361705920907675
106938,0.06159265806465664
106939,0.09370892194043962
106943,0.07581721950755557
106944,0.07555833974689544
106967,0.09926074734268485
106980,0.07045159243744331
106986,0.05976349110626367
106987,0.08336792202515589
106990,0.05990429695188379
107013,0.04668086130454827
107023,0.09085901942603616
107033,0.06408764385290554
107037,0.09359057288061093
107048,0.09455456000076293
107071,0.10194382816182547
107081,0.04988937195199116
107113,0.07668283972709763
107130,0.059358387685503194
107131,0.07979751108446581
107145,0.08662969152325589
107156,0.07891854029750663
107219,0.07380130394353263
107222,0.13197380742578413
107223,0.18059407473193784
107232,0.11426385479003055
107245,0.08339212447945249
107246,0.048555290201775195
107247,0.06514599889477639
107256,0.05910066978489159
107259,0.0833770635097889
107260,0.0485542855132669
107279,0.12913278861367825
107280,0.07297034955734794
107281,0.08396901264429556
107285,0.08248294961628058
107329,0.09675101107679632
107337,0.08353390263794004
107349,0.07348546419543006
107350,0.09256843454369465
107351,0.05649221924143254
107359,0.14987075081277332
107391,0.08137447413425034
107394,0.10263009790029555
107395,0.06109120084257109
107406,0.11066757943098497
107416,0.11045790293603854
107417,0.08011340041187094
107418,0.08026348398681217
107419,0.06877521824562428
107444,0.0839166996741708
107445,0.09542627026715024
107446,0.08455759733982998
107460,0.08943140026285933
107470,0.08904195540046082
107475,0.06666321170998808
107520,0.09447837873564646
107526,0.07355092274284869
107527,0.050381308905831736
107530,0.061971845398946526
107532,0.13771077982341376
107534,0.10573139888183286
107535,0.08992134158109558
107554,0.10793855429363476
107556,0.08379887829180668
107559,0.10003738574787417
107561,0.05656166088290852
107564,0.07125729946370253
107566,0.09027356028896637
107571,0.0686734700368707
107590,0.08945084958095514
107602,0.0877324832920859
107625,0.11375557998541251
107626,0.12946614628899306
107635,0.08270581996021664
107636,0.06845548170202184
107645,0.0896076161690028
107652,0.09782716609125147
107655,0.05407759146108344
107668,0.06520503995881717
107670,0.07247747547400002
107677,0.044460151828756345
107680,0.10312072387804987
107683,0.09031479059238859
107684,0.06376870787801318
107691,0.08269636631074506
107692,0.11372878031682566
107703,0.09801146148976249
107709,0.05095804319781676
107710,0.07948784420800772
107721,0.09460001486772766
107725,0.0951762016914985
107727,0.10891306312484161
107739,0.07781111491103881
107740,0.10620694559565165
107741,0.09042128803212532
107747,0.07884099074353008
107765,0.13647752182865422
107768,0.06133289339970502
107775,0.09657265005955884
107782,0.11685053184188168
107790,0.0655733613683703
107801,0.06887482449696357
107807,0.05481384796950928
107811,0.11685613946686065
107817,0.10834632389050719
107826,0.07200768914741337
107838,0.08490502438177605
107839,0.07900178708579579
107843,0.07216697586562419
107847,0.06432240878783003
107849,0.09565246956010792
107850,0.08341901616646984
107867,0.09947579069844782
107871,0.0937950914561992
107908,0.08057871444724891
107913,0.12656244755348817
107927,0.0921855971696577
107931,0.051520925658796485
107955,0.05865997152260016
107962,0.0791314685187588
107977,0.07563424244706278
107978,0.07666591023576778
107993,0.063086430210742
108010,0.08284719839817227
108016,0.09428645535890057
108018,0.14166221711183064
108027,0.12366733506525197
108045,0.08389596263032766
108069,0.11987633179634066
108082,0.10428082246416213
108089,0.0873135947983434
108092,0.07170846423007354
108106,0.07065979597060901
108112,0.07513379869416105
108120,0.1195303034032447
108122,0.17537873500414525
108135,0.12443512602388052
108170,0.07276248146779962
108171,0.08694313277760617
108177,0.06411591948575365
108180,0.11046655282885756
108183,0.09055608304259594
108184,0.055058906698996775
108185,0.08618531520431565
108192,0.09126028686233066
108195,0.1051245426586871
108196,0.11404905459002039
108218,0.06136448362051335
108219,0.12290489384427392
108243,0.1088775750004753
108249,0.05624406901132044
108251,0.05130261080402301
