Id,SalePrice
1880,133489.46060230042
1881,259001.9552424408
1882,237902.6296154197
1883,185395.60004306686
1884,203316.30299538063
1885,204843.89252025
1886,265679.57939177647
1887,217905.38455921947
1888,277567.80376754556
1889,169008.75564204803
1890,104846.93215701943
1891,112908.85572401085
1892,99831.23070629104
1893,125649.27914707805
1894,121000.17258356449
1895,126634.76634920911
1896,123257.80779540833
1897,121730.64475463529
1898,113819.79880904467
1899,167018.44283451643
1900,159532.58815735963
1901,173499.0996648586
1902,160438.60214953453
1903,242009.79914037595
1904,134898.68891691449
1905,202790.28507712725
1906,138362.64639248437
1907,218319.43712715886
1908,111666.70172603436
1909,137051.76850727305
1910,122039.43495827464
1911,218982.27202285014
1912,323069.8116704993
1913,142534.94567337347
1914,50722.8709022542
1915,301320.75370352966
1916,68734.23139329664
1917,240072.46274624852
1918,142383.76433516882
1919,174662.7244336095
1920,152790.03625717608
1921,372021.95058839
1922,300559.46867375507
1923,238131.94629683913
1924,226735.65725948394
1925,199759.7044341324
1926,365062.82257512875
1927,131196.68116979708
1928,153245.6868303199
1929,128070.53336816124
1930,129544.98807003681
1931,138486.56995452027
1932,131405.40296451928
1933,174400.13181792336
1934,183074.03356591
1935,170481.6667184901
1936,186793.52169556814
1937,175462.29335490672
1938,163360.91617420389
1939,246242.51799347065
1940,196947.6891889514
1941,166480.79790284164
1942,163749.94841350158
1943,211369.2699143598
1944,353521.60302529775
1945,378342.1973416529
1946,126584.6468683065
1947,127864.11608138437
1948,160050.27725766756
1949,232539.84860614166
1950,182842.10929611375
1951,241804.98395287048
1952,210015.41285643395
1953,169968.76732891123
1954,175206.2309484674
1955,134027.72051699559
1956,316373.70483889536
1957,145919.16817312586
1958,264768.5865072678
1959,143508.36203173464
1960,110361.03034329151
1961,123123.2048212522
1962,99543.87982846034
1963,109296.56851532903
1964,103111.2236179482
1965,149943.92506271857
1966,137411.81298315592
1967,307945.98342109396
1968,445830.95963905193
1969,363863.5063635689
1970,416322.76620129665
1971,508057.4017545679
1972,393123.6901419977
1973,275222.04731934227
1974,335958.3770067065
1975,437651.4319784467
1976,284431.4509867948
1977,381141.984669409
1978,349962.6706838167
1979,312554.3513434303
1980,204752.51163457442
1981,340561.9277318563
1982,224174.79429799505
1983,205276.08797995368
1984,173530.66430989603
1985,222294.9750592198
1986,213122.93450654697
1987,183596.16858722724
1988,175267.33370988176
1989,188975.94300521162
1990,206227.92657959939
1991,233856.58094448995
1992,213804.47631332054
1993,173163.60976068827
1994,224579.61597294037
1995,183044.09314865293
1996,265581.7126520107
1997,290303.0545577169
1998,321652.7981646869
1999,282846.93122988375
2000,324696.80135001405
2001,257789.5245200319
2002,233682.22907921267
2003,251376.00883412274
2004,292191.51903378504
2005,214911.66074483786
2006,217184.43983960428
2007,246717.5013540455
2008,223754.8373212007
2009,193904.89973650442
2010,192386.24685504936
2011,128534.7341246034
2012,174710.78841850488
2013,175602.53087815107
2014,181403.75522386402
2015,195970.7155989402
2016,192478.6502360631
2017,193217.0616296622
2018,109779.67042081007
2019,139735.77749489315
2020,98608.38677519122
2021,101724.33165555382
2022,198831.36918536766
2023,137548.84325273748
2024,288473.32947478245
2025,363484.21474299155
2026,172683.1992459248
2027,164847.74704928056
2028,155318.46385718088
2029,167706.6213523508
2030,261023.9017931263
2031,228126.83698332548
2032,238567.72016808717
2033,245001.6841901428
2034,173501.43270875988
2035,222394.06925208928
2036,198261.431891509
2037,233274.52894627198
2038,334486.0481035457
2039,213581.33116767416
2040,309614.41960340156
2041,295125.40582932316
2042,208560.43492435222
2043,183030.51855308545
2044,169207.26861469162
2045,208572.1838291661
2046,169908.04761327224
2047,143831.96000577425
2048,141115.04097935706
2049,143052.63153701276
2050,164002.2018328005
2051,103334.31051557002
2052,119185.0564910567
2053,147033.41907937694
2054,103401.76716173286
2055,149947.00286646173
2056,144601.10951603416
2057,110882.07353662277
2058,207719.1317233023
2059,130861.74885211588
2060,180741.24644034923
2061,173001.35544817508
2062,129225.02945217064
2063,118868.77046391479
2064,138259.2259009148
2065,118740.9532285318
2066,154825.6759042666
2067,116883.21928827933
2068,151895.2173535616
2069,83386.7244496811
2070,114337.47136484868
2071,102436.50929691922
2072,137446.1688307837
2073,127521.6559128052
2074,153474.65270307258
2075,138207.1290453698
2076,119974.8917307509
2077,168479.489016867
2078,129213.95818020454
2079,129334.03129774473
2080,122935.78895286375
2081,131868.377611238
2082,121455.59727316866
2083,144058.07512193796
2084,113100.31267055722
2085,119148.15124405749
2086,103125.29490767012
2087,115826.67972497862
2088,96817.49279414468
2089,87900.5476416748
2090,131922.8859418676
2091,114770.57570872172
2092,123593.72053730358
2093,105843.24854319575
2094,109105.0237207114
2095,161031.15141689344
2096,89014.4117795766
2097,97577.57474621435
2098,146726.32002897144
2099,62539.723259974475
2100,74296.66404393835
2101,106277.23360716397
2102,117579.9018929263
2103,104098.81189588309
2104,115636.82572568714
2105,125647.6421247234
2106,67228.54491615025
2107,175029.06514126848
2108,117301.11375464537
2109,108549.58485341114
2110,119052.97641981441
2111,136394.15302679272
2112,131133.5321079508
2113,124296.84687354589
2114,125538.42237367194
2115,161129.93256403628
2116,116711.29850593176
2117,146433.00542626274
2118,124302.15456874824
2119,120336.97365120373
2120,111031.33285057332
2121,93901.53105240574
2122,121497.9920167639
2123,86585.3677541828
2124,152675.33451780703
2125,121387.8576552396
2126,148410.31543076335
2127,255892.3979695866
2128,128587.13371691987
2129,85114.1141032067
2130,131610.184674441
2131,142640.61265961273
2132,108954.4215866989
2133,122698.36611637729
2134,119517.89110009355
2135,104410.25748978833
2136,75048.99666412837
2137,103331.02181208151
2138,132110.18116953247
2139,148655.19044168107
2140,138148.22874210286
2141,156021.64610079513
2142,125965.87101550994
2143,151181.46318338093
2144,130638.32608431189
2145,143310.37542176628
2146,161555.40595285222
2147,148887.11613025863
2148,123224.90031222042
2149,146618.63103755418
2150,218284.78710460474
2151,123826.18935886037
2152,164520.22593656994
2153,180678.94139352307
2154,103365.84651838017
2155,133183.0164222098
2156,272873.0712116895
2157,236768.72127683027
2158,234019.0222695346
2159,218332.58768411927
2160,181439.7211236145
2161,233022.72091236594
2162,412686.5543687894
2163,344825.6928390312
2164,240753.78730574882
2165,195404.87771515237
2166,157320.81641959562
2167,214818.60995661383
2168,197814.98531052753
2169,190234.1108407324
2170,199599.450711263
2171,157146.09523411051
2172,127440.30395019427
2173,170776.06214136607
2174,225017.64586502122
2175,291608.37414900557
2176,290390.0315598535
2177,235156.5274960972
2178,211266.34498695107
2179,139625.32485631906
2180,213527.6649381778
2181,187208.616709808
2182,221348.81098819847
2183,186740.97910256614
2184,116550.90630876305
2185,115652.25683605125
2186,147180.73864426505
2187,152781.7793937632
2188,150585.46569072828
2189,297444.0965042564
2190,82067.04336436096
2191,72280.15587220015
2192,81671.47092372269
2193,105758.74491249483
2194,101341.38239181439
2195,135369.75203477748
2196,101520.80285709618
2197,121863.96278726154
2198,155806.55944800732
2199,195907.27433698217
2200,149188.68905784228
2201,141786.18250001117
2202,214530.26725831642
2203,136155.99134414125
2204,176829.83468940455
2205,122227.44394530656
2206,145077.75630649348
2207,230295.06986615472
2208,270178.3727825294
2209,262247.86992972565
2210,120902.80224655636
2211,115932.45988132474
2212,129288.44548942671
2213,109012.23366991141
2214,138200.02500507774
2215,105276.43702303084
2216,150054.4533708366
2217,72131.93071680827
2218,69550.38308208589
2219,60657.34519127101
2220,65041.908279950025
2221,303292.15863410104
2222,276964.5435209325
2223,268955.0260637073
2224,209817.41317382938
2225,119036.86373872962
2226,187622.62303516816
2227,197613.0783497572
2228,258181.53251275
2229,261677.2549046625
2230,153702.00738403565
2231,216256.76480313853
2232,180247.5494836769
2233,180738.9166824358
2234,238182.02335429046
2235,218089.87249332995
2236,263604.47298132424
2237,320606.3938167547
2238,193785.05684730143
2239,105421.86680133888
2240,148302.28264093475
2241,168642.67607079973
2242,113883.58232886366
2243,121813.72187616192
2244,97635.33961520849
2245,93006.46596658288
2246,134933.17364379694
2247,108404.94734838122
2248,124368.13238040646
2249,121928.22471213184
2250,127857.93083296761
2251,104199.57395894885
2252,182332.23901367164
2253,158427.1584824429
2254,178651.844817791
2255,187032.82479476384
2256,172625.95080900387
2257,215200.5078590882
2258,157932.60606586927
2259,178077.69772658555
2260,145843.9579763432
2261,193721.76376026834
2262,217556.09997657308
2263,385026.2132082124
2264,573728.3490792628
2265,165354.41278194205
2266,289521.6342613282
2267,389196.2955469558
2268,529170.133820371
2269,144064.3420259665
2270,194130.02603728336
2271,214889.4239897117
2272,175441.96326672062
2273,156853.74234391056
2274,180132.2740270154
2275,165616.03291063418
2276,192812.3090133766
2277,185908.70713346638
2278,145738.69409300655
2279,123989.96893566559
2280,111325.90909254453
2281,163308.6028363627
2282,175046.7690998502
2283,107614.92435409193
2284,111328.04818224549
2285,139712.23447260098
2286,123821.32272236586
2287,354570.2727898382
2288,286865.7145448101
2289,385554.2644025796
2290,479387.6289455908
2291,340741.4857253796
2292,440360.8331321277
2293,504436.2915331238
2294,403787.8192302727
2295,535974.9215080548
2296,302202.82877447194
2297,335347.1998534486
2298,330278.282411402
2299,379634.7729176822
2300,346407.52705695655
2301,318011.74070524145
2302,264348.2533999651
2303,249966.3752871552
2304,264377.3497171006
2305,205239.52217576682
2306,198729.4226869526
2307,206764.20545227977
2308,233964.4122119061
2309,269779.9110439675
2310,214066.7940664356
2311,213642.00139280467
2312,177513.65228196938
2313,173119.83374131235
2314,177506.456687103
2315,182589.5976049522
2316,192797.90564721054
2317,188227.11491139562
2318,183796.91769103886
2319,188592.39122961697
2320,188101.28111475697
2321,232098.7818035193
2322,190467.12968704398
2323,183123.56265493517
2324,175698.28739735705
2325,212630.0836229737
2326,175344.75778610026
2327,201140.88987874892
2328,216818.72547238442
2329,190574.08236087457
2330,184821.49180523993
2331,360937.721853935
2332,389393.5180770599
2333,329225.3492931973
2334,250851.33228985942
2335,272898.6207361439
2336,314149.27406479465
2337,197872.97630362795
2338,264023.14975897496
2339,206081.9665266735
2340,397754.59922943165
2341,214707.2629567904
2342,232468.2130456254
2343,230707.33288053283
2344,209066.39581582914
2345,232337.44346465444
2346,211316.76408535553
2347,201886.4283491992
2348,245295.6468423936
2349,185206.04338156615
2350,302418.7096397489
2351,254380.12190649236
2352,246491.31208053936
2353,248986.8902158775
2354,144966.9548203188
2355,145296.58874522394
2356,142685.25202402094
2357,189278.25391131578
2358,192651.401615978
2359,132446.57692622356
2360,119347.97164934108
2361,151017.28230040203
2362,279167.8457196999
2363,124379.87510473942
2364,153899.2151218891
2365,214305.8506130693
2366,194543.909454261
2367,216806.97593969968
2368,211462.91497885436
2369,211174.90853651607
2370,167737.16468171775
2371,161799.26544397583
2372,196329.77401568965
2373,290973.34151365847
2374,327166.42483917926
2375,232773.3773990631
2376,319867.73964329576
2377,369089.0940224839
2378,159443.33324797277
2379,208210.54980159822
2380,155258.81944147998
2381,180300.14927191188
2382,208645.16114958547
2383,199540.30364472984
2384,243343.92342215352
2385,158966.21463412064
2386,132897.99332745135
2387,135520.0967494922
2388,97250.76363492657
2389,115588.32365316413
2390,152363.50290380907
2391,147178.9482984655
2392,118572.1950132702
2393,177675.48258315463
2394,133476.19845774723
2395,210139.27754537118
2396,134683.67885082503
2397,223176.0921833836
2398,132460.9762741369
2399,72615.61627932146
2400,75360.32370587652
2401,133216.42802814025
2402,133828.795127961
2403,148689.86481725043
2404,147151.82085648645
2405,158535.21189341706
2406,145401.25139425969
2407,124964.90643447926
2408,140930.03315776406
2409,113053.05755794735
2410,173637.0163004213
2411,114194.04446870163
2412,152412.96760237357
2413,126351.93396189032
2414,147843.70911495207
2415,135414.35255693283
2416,121856.85971928868
2417,130110.41146671894
2418,132604.64787945544
2419,130511.9165438104
2420,124512.49646859968
2421,169583.9227609304
2422,101421.49299714524
2423,106104.69369198981
2424,162267.6870756819
2425,196985.6263238874
2426,132865.3095504814
2427,118413.85076606048
2428,173032.3482106557
2429,111379.24404905475
2430,133150.3099717488
2431,111119.16399593539
2432,145898.46830258262
2433,146159.61174082992
2434,133704.2934720309
2435,152175.39369729982
2436,115103.27241972582
2437,108368.40415053302
2438,123932.65836217027
2439,99805.57917554838
2440,121421.25676285218
2441,94829.8333756957
2442,99300.8286788005
2443,127540.20799284002
2444,131301.59682907254
2445,94540.86338980182
2446,128501.86161175836
2447,164853.2969382429
2448,123924.20759989881
2449,112994.33806113164
2450,142931.7629181729
2451,107024.11079437824
2452,190494.8614500108
2453,96479.41811607896
2454,125596.18652315656
2455,120678.5783391166
2456,142620.3956772253
2457,149143.64302339568
2458,133354.1608537582
2459,111700.58471631429
2460,141613.19661960844
2461,128236.93886749574
2462,132511.73883684096
2463,126518.42142807342
2464,168891.23338158606
2465,136533.00758126652
2466,118945.35516432546
2467,117774.111035477
2468,90061.9547104914
2469,86229.0283776284
2470,202168.55852710496
2471,214766.888276251
2472,160556.0386413801
2473,120794.50216197652
2474,76663.17702814647
2475,211668.17031371276
2476,114705.51491642611
2477,129088.82982076555
2478,155049.1247560787
2479,101938.55262992438
2480,146587.76358117856
2481,120668.27809049677
2482,118757.26808290162
2483,111419.81953970541
2484,123609.44757169986
2485,124616.91267105077
2486,140361.9599778052
2487,177527.55752982758
2488,166783.68791989624
2489,156160.87125122474
2490,138003.78321482634
2491,87350.60183473169
2492,202340.1878504437
2493,141932.34560442067
2494,143151.52265737636
2495,85947.23502109402
2496,251698.97375764328
2497,154364.3532604519
2498,116019.42457609376
2499,84118.05190735041
2500,115041.98065202487
2501,136343.56338541867
2502,139951.8053536576
2503,100508.12600480833
2504,241298.60574296964
2505,237374.9503748771
2506,252623.8305874901
2507,297565.8778076774
2508,249133.5974835587
2509,208819.41273361474
2510,211696.24136317687
2511,174062.3412076309
2512,201030.55245529782
2513,221003.7867671869
2514,359045.7048351885
2515,153065.48676257228
2516,174114.57856557262
2517,146822.58437610057
2518,148825.1529007679
2519,224337.8678811748
2520,214061.26969690234
2521,186621.76524877414
2522,225000.20119621637
2523,115570.00347538924
2524,134448.07944794942
2525,148634.1555989457
2526,146333.89725604796
2527,119262.1795459544
2528,141814.94891997296
2529,135614.4965940146
2530,131243.89081052376
2531,251470.1815283294
2532,224965.67789770893
2533,197763.2537149546
2534,218400.4625002853
2535,299542.84223247215
2536,230389.07771256965
2537,228040.29820240592
2538,186207.99306252293
2539,184995.48040508459
2540,180506.87336636658
2541,180071.5533699149
2542,161305.76642677083
2543,115993.20896500298
2544,116570.27558909079
2545,127800.38470583135
2546,124009.93983519025
2547,136814.50376643837
2548,152093.62591680945
2549,153606.13996568057
2550,1157908.8945294786
2551,137094.31700824728
2552,132113.45970066122
2553,73576.94941934575
2554,85959.13934898471
2555,116088.88950937371
2556,101515.39535270534
2557,104333.50615594497
2558,140029.37354195674
2559,146950.62717375648
2560,157370.19822922695
2561,151606.27182335398
2562,146712.54456111602
2563,148159.43417113207
2564,213404.63446772902
2565,146577.71865815096
2566,176608.5594736473
2567,151620.4245265787
2568,208195.0409231572
2569,240769.9950747703
2570,115917.2066889764
2571,196625.3455027157
2572,138542.57364128227
2573,224019.14275726554
2574,240375.39334528174
2575,136440.8902158943
2576,112379.21164988993
2577,197199.22076454357
2578,89837.76413237448
2579,70605.99256439182
2580,73095.81416244527
2581,90643.46104110045
2582,92136.21451098254
2583,290171.6063754599
2584,170720.8297396679
2585,182798.21306891742
2586,220037.16812295886
2587,198174.49649807325
2588,140778.3371918345
2589,151151.01737508705
2590,204196.2485299486
2591,232118.1687920872
2592,216593.15134503454
2593,234105.50858868487
2594,184777.52961602993
2595,195522.8297932619
2596,294566.9211317674
2597,184748.2700815454
2598,276642.28392276034
2599,391944.3645920515
2600,183050.14635017977
2601,126539.84203361261
2602,81005.88741793483
2603,88976.16645606172
2604,88507.54938840553
2605,80740.39142057896
2606,144637.74975981636
2607,207966.6346089903
2608,190067.99052474592
2609,173130.29946372935
2610,108560.87279437689
2611,151317.99526867404
2612,158089.59075261786
2613,128225.60270946419
2614,119470.41508490434
2615,152484.15242361045
2616,150567.68622562388
2617,191216.402249452
2618,187379.99777991656
2619,195241.34068003064
2620,187599.26328749192
2621,170585.12945283393
2622,176532.93974996684
2623,242010.88070967293
2624,312817.37862666394
2625,325449.5491879341
2626,173240.92467471238
2627,167500.70598963293
2628,475260.56193572277
2629,543132.2202412086
2630,377628.7374607321
2631,524589.0561457505
2632,435293.8572474891
2633,303655.925604095
2634,429284.35563082725
2635,143153.6883540347
2636,167291.9625547156
2637,166473.52904831877
2638,270362.88224348857
2639,182055.56861890724
2640,147907.10430409136
2641,106099.0565716272
2642,179704.1360750499
2643,107390.53442731302
2644,119494.72695156743
2645,110727.7425997199
2646,96781.09155371114
2647,105463.97611925469
2648,149508.89153261902
2649,153935.4323033009
2650,133923.6991872127
2651,140791.66222075006
2652,425666.6065675805
2653,261825.9889128638
2654,270504.3067849983
2655,412961.31948771764
2656,333758.6506651334
2657,362283.5698271208
2658,320359.02289435844
2659,302535.21472589404
2660,375639.75266163144
2661,352155.8782517746
2662,358451.1926397635
2663,303810.3631959905
2664,263001.9785203949
2665,327924.5121470024
2666,275445.0321406725
2667,179638.18010637938
2668,185797.14457486692
2669,184948.97032136068
2670,277228.6404843693
2671,189664.80737104602
2672,197211.3023961772
2673,203730.34116168073
2674,200615.32809953546
2675,170908.3021373667
2676,191573.39042338784
2677,202818.97333664153
2678,231182.62048942855
2679,272324.2056150403
2680,279119.1538287161
2681,406353.0077850055
2682,324254.0259769651
2683,562906.5360831919
2684,305185.51720135007
2685,340540.24983062805
2686,256078.16773697737
2687,311363.2473707127
2688,214335.94422538948
2689,204458.61118682232
2690,441932.5264500179
2691,194331.5839118341
2692,140575.0253206025
2693,204483.877562305
2694,132078.7558844338
2695,195953.0998877403
2696,185262.9768747283
2697,187309.20689414386
2698,173115.31757455363
2699,167437.19625195288
2700,147528.88570123317
2701,142625.9402041231
2702,108287.89886394171
2703,122786.86217828238
2704,135390.29374557344
2705,110622.4993379902
2706,103604.00976580026
2707,113101.03717542317
2708,131729.00874341963
2709,101771.66697588489
2710,127022.93452285796
2711,432628.9739204858
2712,404688.0063503245
2713,173185.92429274262
2714,154546.64595587517
2715,172160.18829308057
2716,151790.43181383336
2717,198892.6501157684
2718,222273.92563199069
2719,160819.50488988566
2720,178651.93711240884
2721,132610.9523191802
2722,164800.93537459336
2723,139736.6774895421
2724,123338.27665922942
2725,125965.29181622386
2726,158190.68164676978
2727,184765.03333125246
2728,177729.51479561764
2729,147970.56632374483
2730,145786.12670559547
2731,134354.54323511638
2732,127724.87246014668
2733,153037.72839545616
2734,120856.06312006361
